STPI_Internal_Correlation,IRP_Internal_Correlation
0.312411,0.417429
0.299964,0.429305
0.310956,0.455337
0.342386,0.532318
0.310644,0.339197
0.347755,0.462708
0.323794,0.530107
0.338166,0.453853
0.34198,0.588977
0.301661,0.426142
0.294546,0.486802
0.312787,0.390548
0.274825,0.495222
0.302802,0.559593
0.292644,0.436051
0.315636,0.455578
0.299082,0.414164
0.299877,0.366227
0.275063,0.371452
0.344526,0.405488
0.334764,0.510068
0.356386,0.423638
0.326519,0.5261
0.300271,0.413302
0.32158,0.430974
0.303129,0.42266
0.325755,0.434072
0.339646,0.459058
0.34557,0.448607
0.317409,0.477312
0.348897,0.464571
0.323024,0.385129
0.325085,0.455681
0.302509,0.369841
0.328903,0.484788
0.326968,0.464465
0.313569,0.419686
0.259482,0.480637
0.322887,0.459149
0.33977,0.393875
0.366571,0.54748
0.301023,0.517093
0.303155,0.372341
0.311432,0.406742
0.330005,0.507613
0.322677,0.37807
0.313912,0.459839
0.322319,0.437239
0.324661,0.384467
0.299529,0.417259
0.317757,0.382018
0.366287,0.492459
0.359982,0.459253
0.35219,0.501216
0.291637,0.49777
0.306181,0.496002
0.394147,0.488066
0.311344,0.387915
0.277079,0.397186
0.285937,0.359832
0.369655,0.366261
0.341772,0.484567
0.332555,0.453084
0.291167,0.491973
0.305018,0.357178
0.316116,0.379993
0.294418,0.465924
0.317134,0.379693
0.369302,0.373022
0.308194,0.474104
0.335422,0.394969
0.337556,0.406299
0.331152,0.432403
0.318322,0.51709
0.331755,0.569929
0.29772,0.467548
0.255501,0.567718
0.350745,0.40132
0.278796,0.381798
0.341025,0.529482
0.33287,0.367285
0.325342,0.388423
0.339232,0.436658
0.344391,0.602717
0.30482,0.416394
0.303071,0.414098
0.367649,0.430436
0.305017,0.543371
0.355689,0.411204
0.348701,0.499734
0.317879,0.51359
0.270297,0.484666
0.338637,0.451072
0.313923,0.486236
0.341732,0.423675
0.318265,0.497953
0.284165,0.436699
0.262126,0.380254
0.273146,0.406933
0.287833,0.362481
0.316762,0.41422
0.336821,0.491894
0.327015,0.378445
0.300067,0.414214
0.351041,0.412977
0.265726,0.54653
0.295696,0.375629
0.328585,0.515155
0.328854,0.356086
0.357259,0.537323
0.297903,0.457641
0.309251,0.44331
0.31642,0.505719
0.354399,0.407137
0.369469,0.375571
0.301213,0.438763
0.319366,0.495992
0.3817,0.488807
0.361152,0.408062
0.327485,0.40176
0.298655,0.524097
0.365095,0.3835
0.316842,0.403918
0.322351,0.448281
0.3097,0.386041
0.346114,0.427046
0.305986,0.475921
0.306907,0.452101
0.315059,0.475421
0.332465,0.470929
0.290866,0.426845
0.323488,0.528787
0.29545,0.342284
0.321461,0.43533
0.331474,0.412745
0.322701,0.45379
0.327253,0.443956
0.259131,0.415293
0.327084,0.327908
0.275957,0.560539
0.381491,0.400638
0.283878,0.421598
0.323175,0.409899
0.264821,0.449297
0.324906,0.470322
0.314158,0.426151
0.309229,0.486802
0.336821,0.479259
0.324053,0.460683
0.318545,0.495495
0.288312,0.456766
0.349344,0.434508
0.318925,0.448607
0.336824,0.459253
0.392989,0.491361
0.334471,0.34696
0.314865,0.383677
0.325354,0.456522
0.305179,0.353926
0.306895,0.512912
0.311432,0.413318
0.253369,0.519275
0.331012,0.455411
0.307018,0.385827
0.338524,0.495927
0.308524,0.44319
0.312924,0.488516
0.344614,0.44229
0.282706,0.5063
0.312467,0.444223
0.321758,0.500277
0.342012,0.398227
0.307918,0.395584
0.311468,0.487043
0.358187,0.481962
0.356454,0.394505
0.305992,0.514315
0.335971,0.468498
0.305232,0.417856
0.295591,0.482818
0.268908,0.472649
0.329082,0.474807
0.281923,0.443478
0.33815,0.48132
0.33009,0.419319
0.318442,0.467153
0.388366,0.504867
0.342665,0.510744
0.389713,0.544766
0.344296,0.39884
0.300789,0.361172
0.309367,0.450788
0.322669,0.436699
0.311952,0.447694
0.324342,0.434176
0.345692,0.429946
0.282274,0.523532
0.327352,0.397744
0.335124,0.34909
0.292307,0.484174
0.290582,0.393406
0.295621,0.378898
0.286938,0.465703
0.310682,0.429429
0.307303,0.317204
0.335431,0.42302
0.292704,0.397812
0.340079,0.449461
0.282363,0.505182
0.272008,0.471121
0.269571,0.421048
0.322216,0.348325
0.311582,0.461393
0.361207,0.445206
0.327123,0.365861
0.286638,0.43824
0.293945,0.443764
0.328701,0.397192
0.339001,0.449277
0.331112,0.540457
0.324557,0.412373
0.274184,0.490221
0.30175,0.452186
0.307825,0.386334
0.316822,0.434781
0.307662,0.521993
0.357614,0.526128
0.331151,0.410843
0.305825,0.452135
0.283018,0.572105
0.32908,0.463287
0.37019,0.440763
0.328469,0.419264
0.322563,0.457966
0.316692,0.419498
0.340392,0.443347
0.365446,0.36526
0.307804,0.479045
0.305328,0.397819
0.296834,0.477603
0.312635,0.547442
0.326876,0.450141
0.376594,0.523031
0.310636,0.403382
0.309392,0.488192
0.339689,0.469681
0.291625,0.306763
0.332521,0.399036
0.302995,0.361836
0.28026,0.543025
0.303288,0.414214
0.318056,0.532861
0.297919,0.483915
0.377175,0.466115
0.343394,0.366261
0.288045,0.528306
0.319458,0.406637
0.335306,0.459888
0.303216,0.373371
0.323206,0.502231
0.313002,0.45197
0.289954,0.362377
0.325633,0.430501
0.303964,0.385939
0.330882,0.451276
0.348198,0.468792
0.274734,0.418581
0.312728,0.382651
0.339421,0.401655
0.260622,0.406833
0.326044,0.447433
0.361628,0.371655
0.341878,0.522501
0.275906,0.479658
0.30638,0.409906
0.313431,0.372835
0.321996,0.324299
0.350964,0.550391
0.328771,0.452779
0.308133,0.399744
0.321058,0.508842
0.318889,0.331183
0.31488,0.400136
0.304508,0.511744
0.260678,0.591892
0.29539,0.434826
0.32956,0.343883
0.323584,0.473181
0.313249,0.45975
0.318686,0.398698
0.336509,0.477086
0.287025,0.408337
0.324184,0.397744
0.329151,0.46746
0.301315,0.330483
0.295221,0.441071
0.305146,0.39088
0.34473,0.473475
0.327124,0.449863
0.34321,0.465398
0.32551,0.544019
0.297939,0.314166
0.301689,0.476199
0.272539,0.517554
0.326978,0.445329
0.305435,0.462896
0.340333,0.349244
0.291723,0.408336
0.312981,0.521025
0.300591,0.471327
0.322666,0.498086
0.332533,0.406742
0.338125,0.480243
0.263942,0.433466
0.300956,0.501417
0.295518,0.344466
0.310257,0.453925
0.3258,0.457865
0.282237,0.345012
0.330187,0.413519
0.316479,0.372291
0.373941,0.453045
0.39226,0.401134
0.281195,0.48954
0.347641,0.49597
0.329761,0.554121
0.324919,0.443347
0.339254,0.380772
0.3153,0.444903
0.33712,0.394065
0.312148,0.494292
0.300735,0.389314
0.34166,0.37738
0.338064,0.320769
0.292496,0.339065
0.288015,0.448807
0.297602,0.541474
0.261709,0.414164
0.30147,0.529518
0.35698,0.446126
0.318533,0.425988
0.28067,0.388201
0.374512,0.453809
0.306434,0.488891
0.33659,0.38422
0.311407,0.472852
0.331793,0.394941
0.317726,0.386724
0.370055,0.358345
0.374603,0.468165
0.326592,0.444846
0.302792,0.434826
0.344354,0.479918
0.310384,0.541524
0.313208,0.476877
0.341102,0.523158
0.347085,0.541394
0.306025,0.468609
0.316951,0.440949
0.334983,0.570441
0.292991,0.466885
0.31451,0.38202
0.297075,0.482826
0.343564,0.485464
0.327475,0.528367
0.307912,0.449886
0.334797,0.360089
0.284571,0.4059
0.348559,0.469673
0.330101,0.398912
0.334986,0.415085
0.280322,0.398227
0.316303,0.468498
0.312677,0.533363
0.316687,0.452779
0.33367,0.552558
0.293275,0.465993
0.343624,0.418822
0.302782,0.379402
0.327535,0.48825
0.287336,0.517519
0.288071,0.55009
0.31569,0.398098
0.35365,0.487471
0.321182,0.42254
0.311294,0.430108
0.308319,0.428238
0.330717,0.434145
0.308001,0.346766
0.365551,0.367447
0.341665,0.414981
0.292465,0.386149
0.336312,0.476229
0.3161,0.328017
0.268452,0.471031
0.33623,0.518928
0.29859,0.499005
0.288162,0.370669
0.307643,0.446126
0.278559,0.606442
0.29226,0.46297
0.323614,0.357956
0.35701,0.519232
0.317526,0.445934
0.287278,0.365515
0.290509,0.44126
0.328289,0.5264
0.339403,0.361095
0.308475,0.383334
0.303447,0.407796
0.322837,0.415226
0.330466,0.468373
0.316021,0.376273
0.332446,0.533814
0.32504,0.370125
0.363141,0.485547
0.294864,0.45707
0.293934,0.423292
0.283304,0.384576
0.362465,0.579594
0.324375,0.461956
0.298023,0.427046
0.282602,0.464586
0.332887,0.415181
0.350568,0.456938
0.302424,0.362376
0.282894,0.529062
0.344896,0.336936
0.281016,0.456204
0.331922,0.468017
0.320221,0.457934
0.353522,0.398453
0.352501,0.428722
0.316842,0.476882
0.324297,0.499922
0.314742,0.441986
0.26983,0.563668
0.310771,0.451276
0.320908,0.510635
0.287422,0.449951
0.352776,0.445698
0.330657,0.429408
0.307098,0.418073
0.306521,0.455388
0.326014,0.325436
0.360037,0.498652
0.342872,0.497214
0.329292,0.444424
0.313437,0.457546
0.319818,0.516363
0.323111,0.457131
0.305886,0.458645
0.288167,0.462638
0.288633,0.47361
0.318351,0.453314
0.296014,0.582388
0.321784,0.468814
0.286917,0.507719
0.326817,0.373741
0.307901,0.418073
0.303817,0.458822
0.2694,0.565494
0.317376,0.515317
0.336602,0.367637
0.297557,0.44471
0.343796,0.359975
0.268751,0.429305
0.297957,0.401488
0.32606,0.359898
0.298265,0.490588
0.318793,0.362377
0.303213,0.467111
0.340266,0.460643
0.367125,0.430851
0.305053,0.451219
0.307999,0.489425
0.32571,0.533363
0.320149,0.574732
0.342859,0.446507
0.345803,0.421259
0.309099,0.446126
0.316236,0.485827
0.325306,0.498365
0.327648,0.440289
0.346887,0.530312
0.320835,0.376595
0.350302,0.441927
0.283692,0.394969
0.331726,0.332982
0.285504,0.417888
0.343845,0.462547
0.324193,0.42999
0.319617,0.472432
0.308763,0.473232
0.342587,0.431052
0.263171,0.416221
0.300029,0.437035
0.293806,0.445223
0.331376,0.518242
0.29694,0.416661
0.277188,0.578913
0.283908,0.408569
0.27723,0.490827
0.285504,0.446126
0.30807,0.4059
0.293445,0.425418
0.321218,0.38346
0.288137,0.420286
0.3441,0.453302
0.278289,0.48841
0.307028,0.386151
0.324693,0.360342
0.294324,0.496106
0.327602,0.507274
0.3099,0.513917
0.34899,0.436726
0.298361,0.486423
0.318139,0.486215
0.349008,0.409017
0.321392,0.433702
0.334174,0.469174
0.342281,0.427586
0.333188,0.360146
0.331723,0.490622
0.340454,0.468498
0.329033,0.400613
0.31061,0.469055
0.282345,0.496345
0.348739,0.470344
0.29885,0.462192
0.323068,0.465924
0.311624,0.483291
0.322313,0.373371
0.310779,0.484107
0.320042,0.420096
0.318619,0.386044
0.314669,0.457027
0.311897,0.349786
0.305622,0.469785
0.252252,0.405778
0.329178,0.449277
0.282769,0.39125
0.347205,0.453366
0.31729,0.412316
0.322236,0.481562
0.331478,0.379199
0.346069,0.396422
0.328014,0.413954
0.29849,0.426316
0.326088,0.345501
0.318644,0.483828
0.358335,0.590018
0.331463,0.398912
0.390624,0.550059
0.304581,0.515136
0.329191,0.438806
0.323429,0.41793
0.292251,0.414981
0.337448,0.465848
0.299495,0.474051
0.271445,0.382797
0.346739,0.47155
0.312529,0.397494
0.293727,0.439319
0.320481,0.467883
0.353672,0.411088
0.316942,0.393709
0.352811,0.400015
0.369787,0.547651
0.338112,0.383677
0.333179,0.448221
0.293347,0.378971
0.351742,0.51738
0.325095,0.453987
0.30086,0.462388
0.263091,0.470917
0.342648,0.468214
0.318769,0.409174
0.32947,0.477086
0.350193,0.444843
0.313923,0.466664
0.283404,0.486491
0.352556,0.466115
0.324414,0.388257
0.336437,0.376595
0.290987,0.46891
0.294761,0.558183
0.33078,0.473629
0.312834,0.415181
0.273406,0.362796
0.338966,0.454546
0.301335,0.496657
0.320717,0.449156
0.330254,0.509553
0.338939,0.526987
0.336003,0.45495
0.293003,0.47352
0.369341,0.57045
0.294802,0.386796
0.330449,0.408582
0.316088,0.397494
0.321294,0.358636
0.329162,0.524704
0.289976,0.474266
0.369094,0.373129
0.262676,0.430722
0.338633,0.333382
0.386848,0.352745
0.282698,0.470322
0.298072,0.453987
0.322232,0.46746
0.32525,0.374024
0.31661,0.35634
0.30723,0.445029
0.339842,0.413379
0.328255,0.502508
0.291049,0.504385
0.288456,0.449022
0.310603,0.501653
0.263582,0.453302
0.304527,0.49625
0.291147,0.469487
0.302146,0.517976
0.307408,0.458306
0.34964,0.387665
0.360304,0.439025
0.344891,0.397083
0.31728,0.394518
0.30538,0.433555
0.298324,0.530486
0.328826,0.504491
0.354463,0.447032
0.290346,0.486254
0.337329,0.403382
0.324679,0.474659
0.270733,0.447927
0.326967,0.465173
0.310616,0.372674
0.339247,0.450788
0.26633,0.501414
0.314008,0.414529
0.289936,0.375755
0.298884,0.4346
0.366896,0.491434
0.345183,0.411717
0.347219,0.57089
0.288231,0.345623
0.360342,0.522441
0.342387,0.408696
0.3557,0.425988
0.311129,0.417092
0.367595,0.432644
0.318608,0.434857
0.358469,0.454266
0.294607,0.334493
0.317191,0.464024
0.289287,0.417986
0.344255,0.351391
0.293706,0.499005
0.359232,0.430464
0.361786,0.422265
0.329158,0.57089
0.340807,0.378352
0.296055,0.364117
0.329146,0.401655
0.320933,0.274046
0.297387,0.460005
0.341327,0.48581
0.317365,0.486396
0.319507,0.432453
0.311584,0.510677
0.328832,0.452867
0.301635,0.373987
0.302324,0.473612
0.293115,0.479338
0.339446,0.516422
0.273551,0.461281
0.292032,0.392714
0.332376,0.40485
0.35299,0.429368
0.306261,0.408582
0.34866,0.488044
0.328811,0.402208
0.308431,0.397528
0.294582,0.434199
0.352327,0.413302
0.312677,0.369284
0.349607,0.494883
0.296477,0.446148
0.326279,0.460373
0.338484,0.413352
0.320413,0.539831
0.345919,0.361866
0.307331,0.34696
0.319174,0.470173
0.323822,0.502326
0.364094,0.462393
0.317171,0.512348
0.388098,0.387439
0.268912,0.391435
0.314884,0.465656
0.293573,0.493549
0.38166,0.373261
0.343148,0.55131
0.360999,0.484576
0.355194,0.550972
0.27844,0.372719
0.284798,0.355057
0.331558,0.483097
0.303178,0.538221
0.320268,0.391435
0.336711,0.385484
0.299646,0.47603
0.30654,0.408651
0.34234,0.37455
0.307694,0.389407
0.335404,0.463233
0.337733,0.409053
0.30868,0.429368
0.329807,0.483529
0.298021,0.427928
0.353061,0.405162
0.327104,0.502206
0.341547,0.455891
0.272682,0.479114
0.342347,0.407918
0.339299,0.403552
0.270567,0.376113
0.274211,0.456649
0.338803,0.573717
0.363943,0.361129
0.2439,0.329415
0.363278,0.538583
0.362235,0.460813
0.262972,0.532287
0.322163,0.447694
0.357912,0.34909
0.306044,0.570441
0.293784,0.473612
0.299342,0.392438
0.295177,0.388151
0.323415,0.426771
0.290625,0.352142
0.3183,0.458818
0.347456,0.419796
0.303553,0.427173
0.339253,0.574732
0.313056,0.421033
0.312935,0.436322
0.352812,0.505527
0.303305,0.437759
0.355014,0.511766
0.282921,0.420096
0.317568,0.378489
0.309166,0.46746
0.325364,0.481124
0.374196,0.562317
0.375395,0.458848
0.292824,0.326082
0.350712,0.452382
0.336032,0.4071
0.309531,0.447994
0.344335,0.425062
0.323652,0.501576
0.338034,0.545824
0.340953,0.50484
0.266391,0.429617
0.35676,0.53862
0.343696,0.492086
0.332466,0.480757
0.36765,0.363685
0.317239,0.462857
0.368806,0.459629
0.29982,0.400473
0.320177,0.436726
0.331762,0.512776
0.292512,0.437089
0.299737,0.460873
0.370324,0.401134
0.348866,0.395828
0.335305,0.490693
0.32456,0.467321
0.334879,0.460161
0.300941,0.454786
0.352053,0.433143
0.297814,0.382315
0.331418,0.445526
0.260021,0.45643
0.29626,0.417856
0.27844,0.481595
0.342115,0.481418
0.280988,0.457546
0.338373,0.406797
0.37484,0.397744
0.30959,0.391866
0.346169,0.432095
0.288059,0.535601
0.307844,0.428249
0.35141,0.441396
0.349873,0.448281
0.320681,0.508699
0.380527,0.519685
0.336413,0.511697
0.308156,0.391935
0.337294,0.449028
0.298799,0.379854
0.308466,0.598228
0.327982,0.390567
0.34396,0.457734
0.326575,0.471091
0.326643,0.481215
0.321817,0.429023
0.286902,0.443956
0.312081,0.305987
0.300975,0.477923
0.306414,0.42307
0.335526,0.515672
0.350792,0.443468
0.311054,0.393066
0.294011,0.431176
0.369403,0.36826
0.32436,0.478918
0.32303,0.376264
0.360364,0.537015
0.305344,0.388486
0.297645,0.563268
0.347019,0.540077
0.337448,0.436557
0.358171,0.35127
0.317354,0.29964
0.319128,0.460161
0.340244,0.467711
0.36622,0.469307
0.329995,0.469972
0.333725,0.410608
0.281294,0.353926
0.309451,0.447933
0.30836,0.456565
0.264131,0.375716
0.27711,0.432693
0.333389,0.464605
0.286726,0.339986
0.275293,0.515737
0.357415,0.473121
0.313138,0.459561
0.329634,0.462288
0.339596,0.384827
0.280687,0.434857
0.293059,0.446126
0.359918,0.497643
0.306169,0.494135
0.353773,0.445904
0.357847,0.464275
0.307935,0.512912
0.306847,0.506219
0.318418,0.514702
0.338089,0.498283
0.3153,0.532916
0.306368,0.414483
0.286498,0.432244
0.317246,0.355822
0.318368,0.492086
0.326779,0.480565
0.309375,0.452972
0.301556,0.323208
0.29315,0.502196
0.320518,0.425379
0.362045,0.395186
0.328306,0.42314
0.324335,0.409693
0.282479,0.473181
0.364363,0.456204
0.340781,0.376184
0.246317,0.388085
0.31342,0.523371
0.341878,0.561757
0.36099,0.413795
0.357323,0.375076
0.322954,0.365046
0.317887,0.413805
0.309796,0.455681
0.321329,0.47646
0.298855,0.409017
0.330394,0.467991
0.249772,0.350297
0.308002,0.414026
0.356493,0.346353
0.343963,0.449082
0.332656,0.47447
0.308294,0.458306
0.300895,0.422297
0.342302,0.408374
0.294838,0.474807
0.303764,0.408645
0.322478,0.460161
0.280709,0.487559
0.30321,0.419126
0.339718,0.570441
0.31505,0.388354
0.312577,0.407001
0.337133,0.403918
0.337929,0.429171
0.302687,0.444171
0.31016,0.554284
0.324393,0.427923
0.32561,0.384382
0.275345,0.472704
0.379198,0.423948
0.291059,0.433555
0.277473,0.3835
0.289622,0.515339
0.331272,0.42885
0.31866,0.427928
0.285254,0.393841
0.326648,0.422082
0.303036,0.389212
0.311378,0.485166
0.26447,0.435947
0.349602,0.399485
0.390348,0.366043
0.323129,0.433819
0.337391,0.52002
0.333341,0.484429
0.281392,0.553292
0.319319,0.418073
0.339242,0.444051
0.330378,0.427695
0.280622,0.476423
0.279926,0.540457
0.330087,0.45221
0.322333,0.566151
0.338105,0.484174
0.325675,0.49398
0.343829,0.47119
0.329026,0.419548
0.344093,0.503667
0.332213,0.425048
0.322466,0.474518
0.347818,0.38038
0.325305,0.371106
0.318125,0.391205
0.358479,0.334458
0.31976,0.408369
0.319723,0.359924
0.334338,0.523981
0.29863,0.425431
0.336386,0.380254
0.300526,0.401436
0.385643,0.402013
0.338676,0.455909
0.322651,0.478208
0.326692,0.452233
0.306331,0.370142
0.281481,0.502153
0.353959,0.389598
0.320385,0.384447
0.341472,0.371172
0.3233,0.447994
0.372595,0.493499
0.300455,0.37881
0.310988,0.506535
0.324702,0.512395
0.296567,0.539122
0.32057,0.440351
0.268451,0.418925
0.386715,0.491503
0.27798,0.552558
0.326245,0.438807
0.317933,0.45748
0.310645,0.423515
0.304017,0.441396
0.317136,0.419346
0.342078,0.328014
0.329448,0.550059
0.350005,0.557803
0.332477,0.369071
0.354555,0.358736
0.300654,0.434826
0.311997,0.540457
0.3043,0.38905
0.319654,0.4941
0.333559,0.417888
0.356546,0.505872
0.321934,0.429901
0.285479,0.490884
0.352466,0.436022
0.335554,0.362815
0.329244,0.450289
0.355404,0.467335
0.317264,0.405368
0.285884,0.391057
0.317614,0.48128
0.279213,0.361127
0.301687,0.368484
0.307046,0.315821
0.329138,0.418292
0.311391,0.481607
0.315276,0.487232
0.262719,0.404578
0.334393,0.488308
